TEM_type,Tchm0,Tccm0,N0,I0,eta0,aTEM,aTE,Ncoup,hTEM,mTEM,prop,fin_type,hhm,deltahm,shaghm,dekvhm,ledhm,lbdNTEG,roNTEG,lbdOTEG,roOTEG,Lpolez,nTEMrowmax,rowmax,wbefdif,Thm0,Thmpr,wcment,Tcm0,Tcmpr,rtchmmax,rtcwmax,d,Ne,alphaGD,gDT
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,Рп-42-3-14,0.0416,0.0006,0.0065,0.01035,0.0135,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,35.949000409022304,597.5640625909726,450.1780328993422,1.1743513858131809,307.79049812233825,398.9193095221376,3259.368013780022,58109.96832437893,0.0318672059336843,3035.121155128741,2.36633071909088,0.2621128750106597
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,Рп-42-3-14,0.0416,0.0006,0.0065,0.01035,0.0135,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,23.19017571819528,772.2992764024393,548.7462139164057,1.0178455490025555,302.58053232618664,345.4108224461605,3537.8380859586505,57623.15944508482,0.0256098798425983,2524.033941940643,1.8641738405782973,0.2681968304587885
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,"Рп-31-2,5-10",0.0311,0.0006,0.005,0.00772,0.01,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,38.38917867925952,642.6681230705508,501.9223520784918,1.1458425198415805,280.328349565217,410.31147863242256,2556.978283592949,110973.42266803798,0.0470047616698089,3248.812270326636,2.4962214955939084,0.2075019520822121
TGM-127-2.0-1.3,473.0,303.0,12.6,4.1,0.0474,0.048,0.002,127.0,0.0036,0.031,1.0,"Рп-31-2,5-15",0.0311,0.0006,0.005,0.00772,0.015,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,26.54246766262229,788.4617732795646,620.5601237243242,0.908231479851645,311.5531865325272,336.2941920233159,3539.026202368588,67623.70807477912,0.0006676877062331,2138.941137734976,1.5623981769603743,0.2413675800441469
TGM-127-2.0-1.3,473.0,303.0,12.6,4.1,0.0474,0.048,0.002,127.0,0.0036,0.031,1.0,"Рп-31-2,5-25",0.0311,0.0006,0.005,0.00772,0.025,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,33.24449903966808,798.7715419581581,458.21377280245537,0.9338211151680296,320.2901909003488,426.7516472736868,3610.312794839736,112510.17396040524,0.0039119856231923,3908.505824674033,1.593571405205883,0.2347066465920994
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,"Рп-31-2,5-25",0.0311,0.0006,0.005,0.00772,0.025,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,21.29044900984864,737.055100809885,470.3343233744107,1.0681798453787923,316.50763429177147,394.4354267352237,2197.979888134732,112443.64432435104,0.0139699771962294,3693.695125625972,2.08909456013538,0.2390191019984718
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,Рп-27-2-9,0.0266,0.0006,0.00435,0.00658,0.0085,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,48.11675970122391,786.8083946637568,484.10651309833975,0.9591922502737418,304.5511769025586,388.5505312773912,2200.602882012884,89024.32158206146,0.0479204832491085,1172.0349523193302,1.5511101904033626,0.1913896560194351
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,"Рп-31-2,5-15",0.0311,0.0006,0.005,0.00772,0.015,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,48.72522101900192,786.4169473499715,467.72200281299496,1.1597421243749204,277.631675346018,340.44446136639255,2518.1448578109507,116020.00460879014,0.0235512187702438,1376.0290687385962,2.1454599381583948,0.2011293592135481
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,"Рп-31-2,5-5",0.0311,0.0006,0.005,0.00772,0.005,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,35.14760823375408,794.8453446608745,487.3901090251254,1.0287098650780362,311.57611234965094,423.9089948379039,2977.7274729535084,96940.33723920936,0.008226597390494,3216.788346735969,2.102536852884656,0.2746949941037909
TGM-127-2.0-1.3,473.0,303.0,12.6,4.1,0.0474,0.048,0.002,127.0,0.0036,0.031,1.0,"Рп-31-2,5-25",0.0311,0.0006,0.005,0.00772,0.025,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,35.567632159481384,752.2877548073654,514.1867846026743,0.8122655486776742,289.2845522545041,425.064258594058,2782.961670429243,95898.8477162025,0.0432178259852374,2079.739120440629,1.5410433298156625,0.2565943016367039
TGM-127-2.0-1.3,473.0,303.0,12.6,4.1,0.0474,0.048,0.002,127.0,0.0036,0.031,1.0,"Рп-31-2,5-15",0.0311,0.0006,0.005,0.00772,0.015,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,41.22090596247463,720.1739232840331,461.5887348439632,0.9738272621628572,314.62286901604875,406.6543494050927,3912.0789733522497,71596.19323393087,0.0245264441328326,3105.126166320306,2.0195244281411937,0.2169377787753435
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,"Рп-31-2,5-8",0.0311,0.0006,0.005,0.00772,0.0075,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,41.21278707244493,759.547795648859,495.7595331691292,0.9261169011927582,314.6494832909418,354.817898689759,2370.276179635047,110475.53645546408,0.0452693038027851,2272.992157780302,1.689093949621106,0.2271761905197061
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,"Рп-31-2,5-25",0.0311,0.0006,0.005,0.00772,0.025,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,39.98015780103104,735.4988215247913,474.8744854117491,1.0108792768553974,332.711293737092,353.7587744062764,3922.971060044715,70030.6946656174,0.0049603631326475,3579.049757038837,2.199483819534165,0.1896907808766508
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,"Рп-31-2,5-15",0.0311,0.0006,0.005,0.00772,0.015,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,20.52558953384712,728.2487467818593,457.9521882359505,0.8522151696744655,320.8349454363181,403.2866776801943,3771.151791328597,51573.17043908354,0.0410132992337725,1035.0295192544677,2.0149564639060604,0.1940077946312517
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,"Рп-31-2,5-25",0.0311,0.0006,0.005,0.00772,0.025,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,38.89061592594358,654.9269611462609,455.7761501763494,1.1408558605479788,280.54746955773953,329.3292288452378,3936.113107229585,60539.16999477917,0.0065239563553417,3170.479243183206,2.333381837902407,0.2209070300694951
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,"Рп-31-2,5-25",0.0311,0.0006,0.005,0.00772,0.025,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,23.54444702916581,782.7805781354818,523.61382029528,0.934887983525074,288.464279704053,437.711357743555,2987.976776021142,92721.0619224056,0.0423453000514063,2214.191320709183,1.633107664669348,0.2286014952631992
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,Рп-42-3-14,0.0416,0.0006,0.0065,0.01035,0.0135,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,21.62481687741728,647.7394959844066,461.6445256921155,1.0167718826431815,332.6949036588943,375.78312948776966,3231.59594123171,62502.58532019898,0.0192644567971633,1725.7486738718387,1.6401012290828787,0.2406900496942009
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,"Рп-31-2,5-5",0.0311,0.0006,0.005,0.00772,0.005,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,38.176615879149246,798.5050975796087,539.5881537268205,0.8312392749803985,324.27185620192364,419.0195562915168,2644.6851866637967,108756.4276846487,0.0100412039429641,2180.113090712655,1.960872674488487,0.2542701336177223
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,Рп-42-3-14,0.0416,0.0006,0.0065,0.01035,0.0135,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,32.95001857881371,651.3901158399021,535.591551036955,0.8376821897983613,316.73571037100567,406.6097090439927,3176.0237301139905,84865.33660851498,0.0226465103376593,1310.727126890214,2.4609033053199827,0.2707516125838906
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,"Рп-31-2,5-8",0.0311,0.0006,0.005,0.00772,0.0075,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,41.7952823797103,670.0222511593113,500.5639185939159,1.0095866861463976,317.99206254993976,366.9226948634797,2987.1681089608555,50020.53397736789,0.0238783789132356,2402.1228873095874,1.96722312933004,0.2038399370478689
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,Рп-42-3-14,0.0416,0.0006,0.0065,0.01035,0.0135,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,48.58146033380877,737.0833662371933,505.2148020382506,0.8629520029332731,317.0777231736397,430.5669667132565,2197.083044563592,106913.32603958792,0.0147068547716783,3098.017857195687,1.5958433166037154,0.185386230767144
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,"Рп-31-2,5-25",0.0311,0.0006,0.005,0.00772,0.025,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,41.57956287344422,604.8210664385861,476.97143461293786,1.1745010742638131,331.6139367128042,377.022870013843,2232.534510759719,85129.34875888802,0.0115995211607063,3472.860717725543,2.276800306751296,0.222485063869441
TGM-127-2.0-1.3,473.0,303.0,12.6,4.1,0.0474,0.048,0.002,127.0,0.0036,0.031,1.0,"Рп-31-2,5-18",0.0311,0.0006,0.005,0.00772,0.0175,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,43.95289199386691,661.4982867889427,452.6263912959917,1.0450776611614452,309.22643919804176,360.2776033129831,2327.8703904241984,86566.07663106389,0.0047522490007597,2869.222869048705,2.0802428729773625,0.2287816114715157
